Expanded pancreatic proteins
Q9UJU5
A4D1E9
Q8WU76
P18510
A1A4V9
O60826
P80162
Q9BYE0
Q9UK45
P19237
Q9NQZ2
Q12884
Q7Z2T5
Q96IV0
B2RXF0
Q7Z3J3
P13535
Q6NVH7
Q5SXM1
Q14210
P15848
Q5SYB0
A8K5M9
Q8N2M4
P80297
Q2KHR3
P46020
Q8N3T6
P47887
Q6SJ93
P35613
Q4U2R8
Q92870
Q8IXH7
Q8NHH1
Q96LX8
P52758
Q96NA2
Q3LI63
Q96JQ5
Q9Y3E7
Q8TB69
Q9NZJ0
Q8NGJ7
O60291
Q5VUY0
Q9Y5E1
A6NCQ9
P55072
P78562
P17538
P17029
Q9UIC8
Q8N3G9
Q9NWR8
Q8N119
A8MXT2
Q96PQ6
Q9NV31
Q9NXW9
Q6VMQ6
O75820
Q5T2R2
Q6E213
Q9P0L1
Q8IWV7
A4D263
A8MW99
Q9NZH5
Q9UIW0
P62280
P28845
O75603
P17035
P55287
P52435
Q9H2H0
Q9BVP2
Q8N884
Q06495
A5PLL1
Q9Y276
Q96ME1
O95206
P46109
Q7Z5Q5
Q70Z53
Q13576
Q6ZNX1
P15516
P35713
Q13367
P16520
Q96JJ7
H3BQ15
Q9Y483
P22570
Q9NS61
Q8TE59
Q8N960
Q8N145
P05813
Q9GZT5
Q9Y448
A8K855
Q14CX7
Q96NM4
Q13018
P13804
P07355
Q9NNW7
Q9NWQ4
Q0VD86
Q6ICH7
Q5EBL2
Q14624
Q8N954
Q7Z5A9
Q9HC23
O94889
Q8WXD2
P04629
O60879
Q6IMN6
Q9Y3Y2
Q9Y692
Q8IW70
Q9BQD7
P23443
P01009
Q3ZCT1
Q8IY51
P62891
Q4VNC1
Q92905
P06729
P10643
P14416
Q8NBL3
P34913
O15228
Q8NE79
Q96QZ0
P56704
Q08AG7
P67870
Q86TV6
P24844
Q09327
Q9HAK2
Q9BSU3
Q96JS3
O75845
Q96NZ8
P09327
Q9NXE4
P35321
Q9ULK2
Q17R55
Q9NRJ5
Q2M296
Q7Z449
Q13202
Q9Y5E2
Q9HAQ2
Q9UBI9
Q8N5J4
Q9H295
Q13151
P21731
P35398
Q9BTE1
Q9HBL0
P24043
P34896
P05162
P31358
O43765
P01344
Q9NS23
Q7Z569
Q92665
Q8TBY0
P54707
Q6V1X1
Q96JJ3
P02790
Q96L12
P14210
Q7Z4T9
Q5T0W9
Q4AC99
Q9Y673
Q9NZL9
P14324
Q96EX1
Q8IWK6
Q96K19
Q6PF18
Q13352
Q9Y3P4
Q96BP3
Q8N339
P22612
O60566
Q96P16
P20292
Q02363
Q8N4T8
Q92737
Q70EL2
Q6DKI1
P14317
Q9GZX6
Q9UPT8
Q9H2M3
Q8WXE1
Q13206
Q96LW9
Q9UBN1
Q15119
H3BNX3
Q3I5F7
P29803
P01236
Q9P2G1
O75362
Q9Y286
Q14397
Q15032
Q6IE81
Q969U7
Q9BWV2
P43308
Q8TBE7
Q8NER1
P34741
Q9NUS5
P09210
Q7Z5L9
Q6GTS8
Q8NGX0
P28332
P53609
P61011
Q9UQ10
Q6ZMV9
P25101
Q9HBI6
Q7Z5Q1
A0A087WXI2
Q9BRN9
Q5T7N3
Q8WXJ9
Q9UHP7
P50749
Q9NVA1
Q9P2H0
Q9GZP0
Q5VTB9
P48751
Q8WX92
A1L4L8
P39656
Q1L5Z9
Q9NTK5
O75881
Q6STE5
Q96MH7
Q8N999
Q8IVF2
O60320
Q9NYF5
A6NNL5
Q9UFN0
Q9BQG2
Q8WU39
Q13177
Q8TEJ3
Q9BW91
Q8TEK3
Q8WUX2
Q5TGP6
Q9NWY4
Q86VZ2
Q8NFU3
Q9BXI9
Q8N966
Q8TDS5
Q6PCD5
Q9BWX1
Q9H0L4
Q8IZC4
P68402
Q96RQ3
Q9NPB6
Q6UXZ4
Q8TB05
Q9H0H3
Q5T1S7
Q9P035
Q17RY6
Q9H819
Q9Y6X2
Q9GZV7
P55000
Q9C0B7
Q99062
O95447
Q14573
Q16288
Q12907
Q8IUR6
P31689
P20036
Q569G3
Q96MS0
Q96SF2
Q9UJN7
Q8N108
Q5MJ68
P59991
Q13111
Q96GD0
Q9H993
Q03721
Q6P1W5
Q8IUB5
O75792
Q8TDJ6
O14910
Q16665
Q8TD94
Q96CX3
Q96C34
O75864
A2A368
A8MYV0
Q9UJV8
Q96DT5
Q15323
Q8WTT2
Q9Y4X4
Q8IV13
Q86SM8
Q9BYQ2
A6NEK1
O94762
A2RU30
Q03135
Q96MN5
Q96NL3
O15504
Q86UW6
P17025
Q9ULI3
P14921
Q03701
Q6L8G9
Q8TCQ1
P0DPI2
P26439
O75679
Q8N8W4
Q5TGL8
Q8IWP9
P03952
Q92542
Q9UHV7
Q13555
Q9H013
Q9NZQ3
Q9Y508
Q8WWY3
Q8NG99
Q9BW11
Q96NI8
P51810
P33992
Q6PD62
Q8N5K1
Q5T2T1
Q8TF68
Q66K14
P20941
P58546
Q9H0N5
A0A0G2JN59
A1IGU5
P10827
Q96FN4
Q16851
P98160
P07384
Q9Y639
P24539
Q02224
Q3MIS6
O43164
Q96GD3
Q9P219
P35367
U3KPV4
Q9NU53
P01911
Q8WUD4
O94906
O43586
P42679
P21359
Q8N806
Q6P1X6
P40126
P47897
O60481
Q96DN5
Q9UHG0
Q6ZN79
Q9NR56
Q96SU4
O43903
Q9NVC6
Q9H511
Q96I24
P55774
Q9BT67
Q9NPH5
P59942
Q8IUK8
Q2VPJ9
Q07973
A5PLL7
Q9BYE4
Q8IXA5
Q6ZNB7
O60220
Q92759
O14657
Q08209
Q9BQY4
Q63HN8
Q0D2K0
Q14D33
Q13751
Q07617
Q99437
Q13630
Q0VDD7
Q9P255
P51617
P67812
Q8IXT5
P78414
Q6NTF9
A6NI47
Q9Y6Z7
Q9H321
O95858
Q8IXQ5
P60059
P21926
O15066
P39023
Q5SWL7
Q9Y620
Q2KHM9
P11217
P00918
Q9NQX1
P62910
Q68CZ6
P02794
Q5SQN1
Q9UPU5
Q15596
Q15773
P12111
P80075
Q96FM1
O14519
Q9H213
P54274
Q8N4F4
Q8TD91
Q96A98
Q5VZR2
Q9Y5N1
Q4G0J3
P48745
Q9BYU1
Q5T197
Q96PQ1
Q53S33
O75310
Q8N4H5
Q02543
Q8NAA4
Q711Q0
P06737
Q7Z692
Q86WG3
Q9H9A5
Q9H6T0
Q5H9E4
O43683
Q15700
Q9Y6N6
P29016
P55103
P06748
P52954
P0DN87
Q8N5Z5
P27169
Q0Z7S8
Q9NSA1
P43487
Q8IX07
Q8NEZ5
Q12789
Q96KF2
P20132
Q9H1A3
O60810
P61019
O15455
Q14442
Q9NYF3
Q01449
Q5SWA1
O43257
Q9BZJ4
Q5VXU1
Q13310
P81172
Q6ZSJ8
Q7KYR7
O75015
P56715
Q8WV24
P57054
Q96QD5
Q92692
Q9NZI8
A6NI79
P28223
Q9BWM5
Q5JST6
Q9UPT9
Q9NQY0
O75628
P80370
Q99961
Q6NSI3
Q10472
Q9Y5M8
Q9UMQ3
Q9UHV2
Q7L3B6
Q969Z3
H7C1E3
Q5JTB6
Q9HCC9
Q9Y6K8
O60500
Q01851
Q16633
Q68CZ2
Q86UN2
Q9BTV6
Q9NRU3
O00623
O00327
Q9UBG0
Q9ULD5
Q9P0K9
P20618
Q76EJ3
P46527
Q9Y5J6
Q6ZNC8
Q86Y34
Q86VI4
Q9H1B4
Q9P1Z3
E9PBE3
Q6PCB5
Q4KMG0
Q13043
P32246
Q9UET6
Q8N1H7
Q14690
P21145
Q8IYD1
A6NGB9
Q9UBM7
P41214
O95445
Q13253
Q8N695
Q8WV15
E9PQX1
A6NDD5
P55809
Q8NFX7
O75167
P34949
P08833
Q9UMX1
A6NKB5
A6NHA9
O14529
P10124
O15496
Q8IYL3
Q63HR2
Q6EBC2
Q7Z3Y9
C9JDP6
P51965
A0FGR9
Q9NWL6
P41743
Q5T011
Q12849
O60721
Q6ZMM2
O95170
P41143
Q9HBR0
Q9H9E3
A6NK89
P30039
Q53EP0
Q86VX9
Q6PEY0
Q01432
Q07666
Q15269
Q2HXU8
Q96CP7
O14957
Q5HYC2
Q5VV17
Q8NBF2
Q969W0
Q8NHW6
Q9NRE1
O14950
Q9NRS6
Q9UM07
Q9Y345
P21754
P35251
Q9UM00
A0A0A6YYJ9
O75027
Q6NXE6
O95156
Q15788
Q96NL1
Q06945
P35408
Q92854
O15235
P02724
Q9UHF4
Q9NU39
Q86U28
Q8NFL0
O94826
Q6SZW1
Q496F6
P37058
P17643
Q96SZ5
Q9ULR3
Q9C030
Q9H4I9
Q15631
Q6GQQ9
Q01094
Q8N5T2
Q96NI6
Q9UBP6
Q03924
Q92547
P56817
P09382
P18074
Q9UGB7
Q08945
Q14574
Q10469
Q8WXH2
Q24JQ0
P49916
Q9BSB4
Q71SY5
Q9ULL5
O43525
Q9UBS9
Q13330
P41134
P57076
Q9BXL7
Q6ZNM6
P19484
M0R2Z0
Q8NGJ1
O94876
Q5W0Q7
Q96CN7
P00747
O95155
P38646
Q86VW1
Q9H0I9
Q9Y3C8
Q9UPI3
Q6NXR4
O14543
Q92538
P25929
Q9NZJ6
Q9NZ43
P30408
O94986
P54577
R4GMX3
P55347
Q8N6M9
Q9NY93
Q7Z7M1
Q9UDX5
Q96FW1
Q13616
P61278
Q16671
P48595
O75143
Q58EX2
Q8NEL0
Q9BYZ2
O00570
Q96DA6
O94822
Q6ZN32
P43119
P47895
O15259
Q7Z7L9
P78385
Q12851
Q9UIM3
A6NM71
P51572
Q9HCM3
Q9H714
Q5QJE6
Q6P1M0
P0DMS9
Q9HBG4
Q8N392
Q9HBH0
Q8TEF2
P00326
Q9BVN2
Q92633
Q8N6P7
P09917
P07098
P78396
P26006
P09238
O75409
Q9Y493
Q6IQ20
Q7L775
Q9BWJ5
Q9ULJ6
Q9UNN5
Q9H4A9
Q96RL7
Q8NAX2
Q92966
Q14978
Q96MG8
P42684
Q9BX51
O43741
Q16549
O15371
Q6ZRS2
Q6ZS17
Q96DB5
Q9NVF7
Q6ZWT7
P31930
A6NI87
Q9BYG7
Q9P0R6
Q6NY19
Q14919
Q7Z5A7
P09038
Q96QA5
Q96PP8
P10632
A6NI61
O75525
O15061
Q5SZD4
Q4G0X9
P06454
P11509
Q8N6I1
Q6L9T8
Q96CW5
Q0D2K3
P28827
O43660
Q9Y5S2
Q02577
Q5HY92
P35348
Q8N5Z0
Q8NCT1
Q7RTU3
Q9BV99
Q5T1V6
Q8NBT0
P11464
O14791
Q5T7V8
Q6ZUI0
Q9NVA4
P49407
Q8TAE8
Q9ULN7
P52742
Q7L8A9
Q8IVB4
A2RU67
P17030
P00491
O95292
O14561
Q12967
A6NHZ5
Q96JW4
Q86TI0
O43736
Q99569
P60411
Q92796
O43286
Q86XQ3
Q99698
Q96E16
P18031
P54687
O60296
Q8N766
Q7L2K0
Q9H3U1
Q9H633
Q14154
P01024
Q96MK3
Q8WXA9
Q96M95
Q9BQE5
P37288
P78344
Q96D03
Q9BY12
O95096
P41161
P57679
Q96L33
Q8N878
O75665
Q5VYJ5
Q9P2F8
Q92611
Q5JSH3
Q9Y586
Q9UKV0
Q8N2I2
A6NGR9
M0QZ60
P47881
P32881
Q13156
Q96EU6
Q9BVH7
P61266
Q9P2B2
O43820
Q0P6D6
Q9Y2J0
Q9NYV4
Q8NBS3
Q9GZM7
O95825
P32929
O95782
P22362
Q9P2S5
P13645
P51786
Q96C45
Q96M32
O14901
Q765P7
Q9BSE5
O15014
Q9UJW0
P08185
Q8WWZ3
P15622
Q96IU4
Q9P0X4
A0FGR8
O00468
Q8TC29
A6NM45
Q5T0N5
Q96MR9
Q9UKY7
Q9H987
Q92520
P48444
Q6ZWE6
O95551
Q5TCQ9
E9PIW9
Q9H5F2
Q5HYA8
Q495M9
Q9NQV5
Q16773
Q6P9G4
P25791
Q7Z572
O43715
O60337
Q3C1V8
P19429
P29762
P36871
Q9HA82
A6NGB7
P05186
Q96QG7
O43566
O14562
Q9HBX9
Q86XE5
Q9Y5C1
Q8IZ08
O14511
O14949
Q8IYJ0
Q9BXU1
A0A0A0MRK5
Q96HP0
Q8NI38
Q8N9F7
P20711
Q8TDF6
Q96H79
P17097
P61073
Q9NSA3
Q8WXH0
Q96NY9
Q8N2C7
Q8NH05
P58658
Q96B21
Q9UBC9
P29459
Q9HC44
Q9Y485
Q8NCY6
Q659C4
Q9Y4I5
Q9BQI7
O00602
Q8WUG5
O00515
Q8IWY4
Q8NGG6
Q99633
Q8N531
Q8TCT7
O43194
P49715
Q6IPR3
A6QL63
Q9NVG8
Q8WWF3
Q9ULC6
P09429
Q8N2Y8
O15551
Q16739
Q13795
Q6ZS30
Q4VC05
P26641
P17252
Q6ZRR5
Q15431
Q9NR33
Q16654
P01567
Q99747
Q8N393
P51589
Q9NZL6
Q9H425
Q8TC05
Q5VUA4
Q15256
O94769
Q96LB1
Q8WWA0
Q8IY49
Q92613
Q8IZ26
Q9Y263
Q99733
O15264
Q5T5B0
E9PKD4
H7C0V5
Q5VYY2
Q5JWR5
Q9NYZ3
Q5W111
Q6PIV7
O95528
Q9Y6X5
A6NG13
Q6J272
Q9NRJ4
Q9GZN7
Q96GC5
Q6ECI4
Q8IZP6
P30679
Q60I27
Q9P0S9
Q8N441
Q6ZN44
A0PJX4
Q3C1V0
Q86Y82
Q86VH2
Q9H079
Q9H2Y7
Q96AY3
Q9BXB5
Q96H12
Q9NQZ5
O60244
P49754
Q8NI51
Q6GV28
Q9H4L4
Q9NXZ2
Q7Z2X7
P15289
Q08AF3
Q9GZK3
P56378
Q14296
Q8N587
Q96NS1
Q8TDM0
A2AJT9
Q03112
Q6PIV2
P31946
Q7Z3V4
P31947
O94855
Q9NSE4
Q9Y662
Q9NQR7
Q9H1A7
Q8NDA2
Q9NYW0
Q6ZR52
Q9Y644
O43745
Q8TBC5
A6NMZ7
P50876
Q6ZMG9
Q9BUH6
P43356
Q3LI72
A6NFN3
Q12792
P0CI01
A6NGH8
Q5SZJ8
Q7Z3H4
Q8N1G4
Q96BN8
Q8IUX4
P80404
Q1XH10
Q9BWX5
Q15811
Q8IUE1
P28566
O95970
Q86YH6
Q14966
Q96Q91
P43155
P30281
Q86WK7
Q96KJ9
O95704
P42356
Q9HAT2
Q7RTN6
Q9HAW4
P21128
Q8IX21
Q9UJ41
Q9BZM4
A0A2R8Y3T2
Q9UGI6
Q9Y5T4
P31277
Q6TGC4
Q8IYI8
P28161
P02730
P25098
Q3SYG4
Q13426
Q5T9Z0
P05165
Q9C0D6
O43149
Q7Z5Y6
Q03405
Q96F05
Q7Z4K8
Q9P243
Q96PL5
O95685
Q15776
O76081
Q9BZW2
Q86UZ6
Q9Y281
Q9NYD6
Q92521
P05000
P47710
P0C0L5
Q5MJ07
P30953
P35916
Q99542
Q9HBM6
P49137
Q5T764
Q96EL3
Q15528
Q99677
P49190
Q8N196
Q96PD4
Q9BVM2
Q9NUP9
Q8TF61
P26717
A0A0A6YYG9
Q969N2
Q0VDF9
Q9Y680
Q92630
A6NJZ3
Q14392
Q8NET8
Q8N8F7
P54868
Q96CM3
Q9ULR0
Q96QE3
O95219
Q09MP3
P15407
Q8WTS6
Q9HAZ1
Q9NTI7
Q8WUJ0
Q9BW61
Q9BPU6
Q07627
Q9C0C2
Q6P3X3
P11586
O95372
Q9H1B5
Q8TBG9
Q96B33
A6NF36
Q9UKB1
O60238
Q92982
Q6NVY1
